n_train,model,molecule,R2,RMSE,MAE,wall_time_s
5000,mlp,SO2,0.9963531494140625,0.006737861780053963,0.003802993567660451,251.93286800384521
5000,mlp,NH3,0.0,0.00031570465353907077,0.0003131655103061348,251.93286800384521
5000,cnn,H2O,0.8724244832992554,5.671427366242253e-05,2.075997826977982e-06,204.6693959236145
5000,cnn,CO2,0.9962939620018005,0.05149777786428257,0.033322058618068695,204.6693959236145
5000,cnn,O2,0.9851109981536865,0.02094151922692505,0.013301254250109196,204.6693959236145
5000,cnn,O3,0.9815868735313416,0.017001069627689318,0.008794675581157207,204.6693959236145
5000,cnn,CH4,0.9992959499359131,0.04848664323026331,0.036773595958948135,204.6693959236145
5000,cnn,N2,0.977332592010498,0.006651521146747171,0.003736778162419796,204.6693959236145
5000,cnn,N2O,0.9906705021858215,0.014773004100232995,0.009621696546673775,204.6693959236145
5000,cnn,CO,0.9990329742431641,0.04162511097519847,0.03206847235560417,204.6693959236145
5000,cnn,H2,0.9772761464118958,0.3833619670263322,0.08087000995874405,204.6693959236145
5000,cnn,H2S,0.9993817210197449,0.009876014733162951,0.0061616450548172,204.6693959236145
5000,cnn,SO2,0.9969726204872131,0.006138997951138274,0.004083111882209778,204.6693959236145
5000,cnn,NH3,0.0,0.0003265825679222204,0.0003177095204591751,204.6693959236145
10000,rf,H2O,0.4858766794204712,0.00011385246227832248,9.733060323924292e-06,10.722631931304932
10000,rf,CO2,0.8796596527099609,0.29345379413463246,0.2172764390707016,10.722631931304932
10000,rf,O2,0.7344292402267456,0.08844347434032937,0.06105861812829971,10.722631931304932
10000,rf,O3,0.7424319982528687,0.06358551065742486,0.043192051351070404,10.722631931304932
10000,rf,CH4,0.9358946681022644,0.46266481066316867,0.3540639877319336,10.722631931304932
10000,rf,N2,0.7351894974708557,0.022734627927113858,0.016174735501408577,10.722631931304932
10000,rf,N2O,0.7770959138870239,0.07221030037774381,0.05083753541111946,10.722631931304932
10000,rf,CO,0.9387571215629578,0.33125229510825765,0.26955699920654297,10.722631931304932
10000,rf,H2,0.7434415817260742,1.2881340613641061,0.9284660816192627,10.722631931304932
10000,rf,H2S,0.93790203332901,0.098977275863282,0.07808993756771088,10.722631931304932
10000,rf,SO2,0.898487389087677,0.035548601986256076,0.023988157510757446,10.722631931304932
10000,rf,NH3,1.0,0.0,0.0,10.722631931304932
10000,mlp,H2O,0.904640257358551,4.9033323216569004e-05,1.546971247989859e-06,418.7859899997711
10000,mlp,CO2,0.997896671295166,0.03879592805216455,0.02344736084342003,418.7859899997711
10000,mlp,O2,0.9846651554107666,0.021252782584469485,0.01368369348347187,418.7859899997711
10000,mlp,O3,0.9849520325660706,0.015369199409019771,0.008480268530547619,418.7859899997711
10000,mlp,CH4,0.9994715452194214,0.04200697377940629,0.027975399047136307,418.7859899997711
10000,mlp,N2,0.981104850769043,0.006072892914154363,0.003475877456367016,418.7859899997711
10000,mlp,N2O,0.991158664226532,0.014381316106280692,0.009975876659154892,418.7859899997711
10000,mlp,CO,0.9993332028388977,0.03456497339733438,0.026723381131887436,418.7859899997711
10000,mlp,H2,0.983943521976471,0.32225031960873257,0.09586247056722641,418.7859899997711
10000,mlp,H2S,0.9991425275802612,0.011630817410451804,0.006894158199429512,418.7859899997711
10000,mlp,SO2,0.9970992207527161,0.006009240429613672,0.003152972087264061,418.7859899997711
10000,mlp,NH3,0.0,8.72677420243729e-06,8.605628636360052e-07,418.7859899997711
10000,cnn,H2O,0.845696747303009,6.237295721139244e-05,1.3321701999302604e-06,463.7440769672394
10000,cnn,CO2,0.9981610774993896,0.03627545001350084,0.024057181552052498,463.7440769672394
10000,cnn,O2,0.9932385683059692,0.014112206369017546,0.009308123029768467,463.7440769672394
10000,cnn,O3,0.9930110573768616,0.01047410841620033,0.005289234686642885,463.7440769672394
10000,cnn,CH4,0.9995533227920532,0.03862079542665423,0.02804887667298317,463.7440769672394
10000,cnn,N2,0.9862178564071655,0.005186550207536745,0.002380740363150835,463.7440769672394
10000,cnn,N2O,0.995685338973999,0.010046465327046885,0.00650665583088994,463.7440769672394
10000,cnn,CO,0.9995257258415222,0.029150188307962614,0.02132481150329113,463.7440769672394
10000,cnn,H2,0.9899112582206726,0.2554382323489554,0.04546786844730377,463.7440769672394
10000,cnn,H2S,0.9997175931930542,0.006674401289212925,0.004335002042353153,463.7440769672394
10000,cnn,SO2,0.9983510971069336,0.004530653246916085,0.002580123022198677,463.7440769672394
10000,cnn,NH3,0.0,1.1078628786774794e-05,8.225594683608506e-06,463.7440769672394
25000,rf,H2O,0.6474189758300781,9.428405447127957e-05,8.058579624048434e-06,32.11563801765442
25000,rf,CO2,0.9010341167449951,0.26611960867262563,0.19994868338108063,32.11563801765442
25000,rf,O2,0.7592447400093079,0.08420997913228259,0.05811644345521927,32.11563801765442
25000,rf,O3,0.7739839553833008,0.05956372631122521,0.04060180485248566,32.11563801765442
25000,rf,CH4,0.9367149472236633,0.4596951439570088,0.3615071475505829,32.11563801765442
25000,rf,N2,0.7504368424415588,0.022070414908981723,0.015839651226997375,32.11563801765442
25000,rf,N2O,0.7898106575012207,0.07012057601689127,0.04898369684815407,32.11563801765442
25000,rf,CO,0.9445862174034119,0.31509382714366413,0.2557806670665741,32.11563801765442
25000,rf,H2,0.7599629163742065,1.245968468565609,0.8991532325744629,32.11563801765442
25000,rf,H2S,0.9471688270568848,0.09129395087020178,0.07265551388263702,32.11563801765442
25000,rf,SO2,0.9134994745254517,0.032814956258051406,0.022374073043465614,32.11563801765442
25000,rf,NH3,1.0,0.0,0.0,32.11563801765442
25000,mlp,H2O,0.9263616800308228,4.308842429629385e-05,1.2108844202884939e-06,859.0604219436646
25000,mlp,CO2,0.9982982277870178,0.0348966103942905,0.026919487863779068,859.0604219436646
25000,mlp,O2,0.9827287197113037,0.022554747193673383,0.0148091996088624,859.0604219436646
25000,mlp,O3,0.990169107913971,0.012422478914388052,0.0066910116001963615,859.0604219436646
25000,mlp,CH4,0.9995512962341309,0.03870892544029796,0.019915591925382614,859.0604219436646
25000,mlp,N2,0.9853691458702087,0.005343857166072477,0.0038613146170973778,859.0604219436646
25000,mlp,N2O,0.9919911026954651,0.013687553207962758,0.009051701053977013,859.0604219436646
25000,mlp,CO,0.9995583295822144,0.02813105091761288,0.01869702711701393,859.0604219436646
25000,mlp,H2,0.988305926322937,0.2750115863570045,0.06977459043264389,859.0604219436646
25000,mlp,H2S,0.9992098808288574,0.011164588606999941,0.008110041730105877,859.0604219436646
25000,mlp,SO2,0.9973239302635193,0.005771770274052903,0.003036577021703124,859.0604219436646
25000,mlp,NH3,0.0,3.7412859977620323e-06,6.378338213153256e-08,859.0604219436646
25000,cnn,H2O,0.8946327567100525,5.15420309574443e-05,1.0513811048440402e-06,865.2164070606232
25000,cnn,CO2,0.9989578723907471,0.027307991505326628,0.017465757206082344,865.2164070606232
25000,cnn,O2,0.9941924810409546,0.013078913631803704,0.009371231310069561,865.2164070606232
25000,cnn,O3,0.9944316744804382,0.009349197699852124,0.004993488546460867,865.2164070606232
25000,cnn,CH4,0.9993430376052856,0.04683688471809057,0.03230107203125954,865.2164070606232
25000,cnn,N2,0.9862889647483826,0.005173150224088706,0.002577221253886819,865.2164070606232
25000,cnn,N2O,0.995157778263092,0.01064293427255598,0.007854410447180271,865.2164070606232
25000,cnn,CO,0.9989931583404541,0.042472863338649386,0.03804272040724754,865.2164070606232
25000,cnn,H2,0.9930915236473083,0.2113780613141212,0.051865104585886,865.2164070606232
25000,cnn,H2S,0.9996621012687683,0.007301154677645201,0.005087108816951513,865.2164070606232
25000,cnn,SO2,0.999137282371521,0.0032771903301719186,0.0020435580518096685,865.2164070606232
25000,cnn,NH3,0.0,5.5941434690911134e-08,8.203649981552985e-10,865.2164070606232
50000,rf,H2O,0.7421294450759888,8.063240418109798e-05,6.0719762586813886e-06,57.65135192871094
50000,rf,CO2,0.9088166356086731,0.2554417908002224,0.19278284907341003,57.65135192871094
50000,rf,O2,0.7634944319725037,0.08346345609381817,0.05754515901207924,57.65135192871094
50000,rf,O3,0.7791768312454224,0.05887548543530993,0.04011671990156174,57.65135192871094
50000,rf,CH4,0.9479240775108337,0.41700162139870095,0.3275964856147766,57.65135192871094
50000,rf,N2,0.7655196189880371,0.0213930875514148,0.015284768305718899,57.65135192871094
50000,rf,N2O,0.7956900596618652,0.06913292405512524,0.048275239765644073,57.65135192871094
50000,rf,CO,0.9496017098426819,0.30049616444102756,0.24807943403720856,57.65135192871094
50000,rf,H2,0.7751498222351074,1.2059089356356214,0.8709412813186646,57.65135192871094
50000,rf,H2S,0.9472906589508057,0.0911885814102583,0.07264953851699829,57.65135192871094
50000,rf,SO2,0.9176033139228821,0.032027082346558836,0.022184504196047783,57.65135192871094
50000,rf,NH3,1.0,0.0,0.0,57.65135192871094
50000,mlp,H2O,0.9962767958641052,9.688768926541752e-06,3.9151919395408186e-07,2421.4310669898987
50000,mlp,CO2,0.9995245337486267,0.018445572500242386,0.012096450664103031,2421.4310669898987
50000,mlp,O2,0.9970970153808594,0.009246911545790559,0.006310618948191404,2421.4310669898987
50000,mlp,O3,0.9970371127128601,0.006819792184244419,0.003450659103691578,2421.4310669898987
50000,mlp,CH4,0.9999502897262573,0.012886414373037447,0.010278846137225628,2421.4310669898987
50000,mlp,N2,0.9962881207466125,0.00269165017775126,0.0017447415739297867,2421.4310669898987
50000,mlp,N2O,0.9978876113891602,0.007029585074127456,0.004862731788307428,2421.4310669898987
50000,mlp,CO,0.9999406337738037,0.010311704260273632,0.006952216848731041,2421.4310669898987
50000,mlp,H2,0.9959403872489929,0.1620354024029458,0.029592307284474373,2421.4310669898987
50000,mlp,H2S,0.9998190999031067,0.005342018920297388,0.003896992653608322,2421.4310669898987
50000,mlp,SO2,0.9994392395019531,0.0026421039630127614,0.0016295509412884712,2421.4310669898987
50000,mlp,NH3,1.0,0.0,0.0,2421.4310669898987
50000,cnn,H2O,0.9955726265907288,1.0565319649365167e-05,1.57548541324104e-07,2663.7732286453247
50000,cnn,CO2,0.9995861053466797,0.0172099584117754,0.008996488526463509,2663.7732286453247
50000,cnn,O2,0.9983963966369629,0.006872637932050123,0.00456774840131402,2663.7732286453247
